set,time,ssim_fp
bg_4_FLNS,47,0.9998614247182072
bg_5_FLNS,47,0.9999802335116508
bg_6_FLNS,47,0.9999997373282906
bg_7_FLNS,47,1.0
bg_2_FLNS,48,0.9879413797769968
bg_3_FLNS,48,0.9992816914444513
bg_4_FLNS,48,0.9999048614709533
bg_5_FLNS,48,0.9999846014030881
bg_6_FLNS,48,0.9999999545960973
bg_7_FLNS,48,1.0
bg_2_FLNS,49,0.987306054078969
bg_3_FLNS,49,0.9991956468455877
bg_4_FLNS,49,0.9998848504803358
bg_5_FLNS,49,0.999989067602002
bg_6_FLNS,49,0.9999995987138673
bg_7_FLNS,49,1.0
bg_2_FLNS,50,0.9875978379248707
bg_3_FLNS,50,0.999229193800406
bg_4_FLNS,50,0.9999241015275021
bg_5_FLNS,50,0.9999917223586351
bg_6_FLNS,50,0.9999999787888331
bg_7_FLNS,50,1.0
bg_2_FLNS,51,0.9857302240677697
bg_3_FLNS,51,0.9991484510128656
bg_4_FLNS,51,0.9998903319098311
bg_5_FLNS,51,0.9999893856988937
bg_6_FLNS,51,0.999993130560416
bg_7_FLNS,51,1.0
bg_2_FLNS,52,0.9875077807693741
bg_3_FLNS,52,0.9990923036711769
bg_4_FLNS,52,0.999924076185547
bg_5_FLNS,52,0.9999866802747397
bg_6_FLNS,52,0.9999991912857847
bg_7_FLNS,52,1.0
bg_2_FLNS,53,0.9876949212121372
bg_3_FLNS,53,0.9992326151817201
bg_4_FLNS,53,0.999892786615255
bg_5_FLNS,53,0.9999877704495229
bg_6_FLNS,53,0.9999991983343958
bg_7_FLNS,53,1.0
bg_2_FLNS,54,0.9871901159352254
bg_3_FLNS,54,0.9992737060666027
bg_4_FLNS,54,0.999919342723623
bg_5_FLNS,54,0.9999865747004025
bg_6_FLNS,54,0.9999993124657424
bg_7_FLNS,54,1.0
bg_2_FLNS,55,0.9888155023609698
bg_3_FLNS,55,0.9993297287334125
bg_4_FLNS,55,0.999921475725999
bg_5_FLNS,55,0.999990203472812
bg_6_FLNS,55,1.0
bg_7_FLNS,55,1.0
bg_2_FLNS,56,0.9871103716965881
bg_3_FLNS,56,0.999226234437868
bg_4_FLNS,56,0.9999018772470539
bg_5_FLNS,56,0.9999877296301997
bg_6_FLNS,56,0.9999986889286575
bg_7_FLNS,56,1.0
bg_2_FLNS,57,0.9872652452152634
bg_3_FLNS,57,0.9992760241657467
bg_4_FLNS,57,0.9999293229714031
bg_5_FLNS,57,0.9999908073715787
bg_6_FLNS,57,0.9999987492786399
bg_7_FLNS,57,1.0
bg_2_FLNS,58,0.9883438112676528
bg_3_FLNS,58,0.9992871844352872
bg_4_FLNS,58,0.9999246876084082
bg_5_FLNS,58,0.9999937731482138
bg_6_FLNS,58,1.0
bg_7_FLNS,58,1.0
bg_2_FLNS,59,0.9871772974161728
bg_3_FLNS,59,0.9991797993733087
bg_4_FLNS,59,0.9998965362293681
bg_5_FLNS,59,0.999983964008502
bg_6_FLNS,59,1.0
bg_7_FLNS,59,1.0
bg_2_FLNT,0,0.7757046158826305
bg_3_FLNT,0,0.9834539141078555
bg_4_FLNT,0,0.9988398534466845
bg_5_FLNT,0,0.9998693627365903
bg_6_FLNT,0,0.999985628634407
bg_7_FLNT,0,1.0
bg_2_FLNT,1,0.7820100009535297
bg_3_FLNT,1,0.9844140010346001
bg_4_FLNT,1,0.998978682347875
bg_5_FLNT,1,0.999854190122222
bg_6_FLNT,1,0.9999919645821995
bg_7_FLNT,1,1.0
bg_2_FLNT,2,0.7855138307912555
bg_3_FLNT,2,0.9819804921959171
bg_4_FLNT,2,0.9984406571700509
bg_5_FLNT,2,0.9998566795573659
bg_6_FLNT,2,0.9999652918022968
bg_7_FLNT,2,1.0
bg_2_FLNT,3,0.7875471149832327
bg_3_FLNT,3,0.9813936960924562
bg_4_FLNT,3,0.9987826720331429
bg_5_FLNT,3,0.9998125250021017
bg_6_FLNT,3,0.9999827684790616
bg_7_FLNT,3,1.0
bg_2_FLNT,4,0.7839553385469598
bg_3_FLNT,4,0.9817302662001482
bg_4_FLNT,4,0.9984653278933594
bg_5_FLNT,4,0.9998449204791872
bg_6_FLNT,4,0.9999900019610403
bg_7_FLNT,4,1.0
bg_2_FLNT,5,0.7906154903159957
bg_3_FLNT,5,0.979810335836942
bg_4_FLNT,5,0.9983271739573224
bg_5_FLNT,5,0.9998340975053646
bg_6_FLNT,5,0.9999682452895603
bg_7_FLNT,5,1.0
bg_2_FLNT,6,0.7825359486156149
bg_3_FLNT,6,0.9805591443638206
bg_4_FLNT,6,0.9985736154632175
bg_5_FLNT,6,0.9997919728215809
bg_6_FLNT,6,0.9999697027956023
bg_7_FLNT,6,1.0
bg_2_FLNT,7,0.7833157714299978
bg_3_FLNT,7,0.9824109791548189
bg_4_FLNT,7,0.998596601244285
bg_5_FLNT,7,0.9997979882094613
bg_6_FLNT,7,0.9999614651823324
bg_7_FLNT,7,1.0
bg_2_FLNT,8,0.7906457225314591
bg_3_FLNT,8,0.9836806335731413
bg_4_FLNT,8,0.9988989289081666
bg_5_FLNT,8,0.9998729593606706
bg_6_FLNT,8,0.9999967844974654
bg_7_FLNT,8,1.0
bg_2_FLNT,9,0.7970815099012991
bg_3_FLNT,9,0.9849980002085564
bg_4_FLNT,9,0.9989259560594002
bg_5_FLNT,9,0.9998400367614939
bg_6_FLNT,9,0.9999610048426042
bg_7_FLNT,9,1.0
bg_2_FLNT,10,0.785798955380561
bg_3_FLNT,10,0.9866403721804099
bg_4_FLNT,10,0.9990742964195589
bg_5_FLNT,10,0.9998791446602271
bg_6_FLNT,10,0.9999902623992154
bg_7_FLNT,10,1.0
bg_2_FLNT,11,0.7675661931865312
bg_3_FLNT,11,0.9828896754653043
bg_4_FLNT,11,0.998763969871793
bg_5_FLNT,11,0.9997843244200146
bg_6_FLNT,11,0.9999283076947116
bg_7_FLNT,11,1.0
bg_2_FLNT,12,0.7763307679905274
bg_3_FLNT,12,0.9841893483479064
bg_4_FLNT,12,0.9987438561778852
bg_5_FLNT,12,0.9998764687700523
bg_6_FLNT,12,0.9999836170549146
bg_7_FLNT,12,1.0
bg_2_FLNT,13,0.7773807242099658
bg_3_FLNT,13,0.9841868436802984
bg_4_FLNT,13,0.9989357782119792
bg_5_FLNT,13,0.9998291430529688
bg_6_FLNT,13,0.9999911203288124
bg_7_FLNT,13,1.0
bg_2_FLNT,14,0.7796790136759232
bg_3_FLNT,14,0.980654779887634
bg_4_FLNT,14,0.9986867071706618
bg_5_FLNT,14,0.9998287272500381
bg_6_FLNT,14,0.9999548644318469
bg_7_FLNT,14,1.0
bg_2_FLNT,15,0.7834142551559735
bg_3_FLNT,15,0.9781111436940438
bg_4_FLNT,15,0.9985361416741195
bg_5_FLNT,15,0.9998964551511275
bg_6_FLNT,15,0.9999807989966821
bg_7_FLNT,15,1.0
bg_2_FLNT,16,0.7835635025556227
bg_3_FLNT,16,0.9808065008135278
bg_4_FLNT,16,0.9981598377684114
bg_5_FLNT,16,0.9998869389154917
bg_6_FLNT,16,0.9999925897663582
bg_7_FLNT,16,1.0
bg_2_FLNT,17,0.7924469936634156
bg_3_FLNT,17,0.9810418974002667
bg_4_FLNT,17,0.9986249812753513
bg_5_FLNT,17,0.9997703555152635
bg_6_FLNT,17,0.9999922855424537
bg_7_FLNT,17,1.0
bg_2_FLNT,18,0.7890460424334772
bg_3_FLNT,18,0.9816496044195195
bg_4_FLNT,18,0.9983754719420879
bg_5_FLNT,18,0.9998351293443973
bg_6_FLNT,18,0.9999609539728532
bg_7_FLNT,18,1.0
bg_2_FLNT,19,0.795910631921681
bg_3_FLNT,19,0.9858773069097166
bg_4_FLNT,19,0.9987661116740559
bg_5_FLNT,19,0.9998625909834512
bg_6_FLNT,19,0.9999843830931465
bg_7_FLNT,19,1.0
bg_2_FLNT,20,0.7953549998191122
bg_3_FLNT,20,0.9844300232955591
bg_4_FLNT,20,0.9989846655221499
bg_5_FLNT,20,0.9998358586405459
bg_6_FLNT,20,0.9999831811993298
bg_7_FLNT,20,1.0
bg_2_FLNT,21,0.8041256929051961
bg_3_FLNT,21,0.9863158646618974
bg_4_FLNT,21,0.9992007087765594
bg_5_FLNT,21,0.9998846278482034
bg_6_FLNT,21,0.9999879567897099
bg_7_FLNT,21,1.0
bg_2_FLNT,22,0.7859788406403199
bg_3_FLNT,22,0.9852790739593231
bg_4_FLNT,22,0.9989891755870788
bg_5_FLNT,22,0.9998641632904186
bg_6_FLNT,22,0.9999796361728637
bg_7_FLNT,22,1.0
bg_2_FLNT,23,0.7565346074615612
bg_3_FLNT,23,0.9825401729411809
bg_4_FLNT,23,0.998877621231541
bg_5_FLNT,23,0.9998058703859705
bg_6_FLNT,23,0.9999840784779473
bg_7_FLNT,23,1.0
bg_2_FLNT,24,0.771748788686251
bg_3_FLNT,24,0.9794771755280752
bg_4_FLNT,24,0.9978252113540597
bg_5_FLNT,24,0.999802250652332
bg_6_FLNT,24,0.999941816303683
bg_7_FLNT,24,1.0
bg_2_FLNT,25,0.7685973061874061
bg_3_FLNT,25,0.9812983116038214
bg_4_FLNT,25,0.9983553705836357
bg_5_FLNT,25,0.9998148670467233
bg_6_FLNT,25,0.9999434702800339
bg_7_FLNT,25,1.0
bg_2_FLNT,26,0.7842893982970937
bg_3_FLNT,26,0.9845752777031782
bg_4_FLNT,26,0.9989365848742654
bg_5_FLNT,26,0.9998539529292191
bg_6_FLNT,26,0.9999698355606074
bg_7_FLNT,26,1.0
bg_2_FLNT,27,0.7892027613358713
bg_3_FLNT,27,0.9826266572404236
bg_4_FLNT,27,0.9987712471707726
bg_5_FLNT,27,0.9998747956005365
bg_6_FLNT,27,0.999991386554773
bg_7_FLNT,27,1.0
bg_2_FLNT,28,0.7768895277999323
bg_3_FLNT,28,0.9793297075559027
bg_4_FLNT,28,0.998230902869871
bg_5_FLNT,28,0.9998166356819073
bg_6_FLNT,28,0.9999854457400135
bg_7_FLNT,28,1.0
bg_2_FLNT,29,0.7874849966536468
bg_3_FLNT,29,0.9814959790450513
bg_4_FLNT,29,0.9987662932314137
bg_5_FLNT,29,0.9998785122341272
bg_6_FLNT,29,0.9999783560359793
bg_7_FLNT,29,1.0
bg_2_FLNT,30,0.7904444591234787
bg_3_FLNT,30,0.9821816180889079
bg_4_FLNT,30,0.9985182595390426
bg_5_FLNT,30,0.9998690007371052
bg_6_FLNT,30,0.9999821998383794
bg_7_FLNT,30,1.0
bg_2_FLNT,31,0.7790463331881352
bg_3_FLNT,31,0.98465154954717
bg_4_FLNT,31,0.9984531294595153
bg_5_FLNT,31,0.9998033085719455
bg_6_FLNT,31,0.999972293424557
bg_7_FLNT,31,1.0
bg_2_FLNT,32,0.7927999768999916
bg_3_FLNT,32,0.9829433439685169
bg_4_FLNT,32,0.9985851399731583
bg_5_FLNT,32,0.9998510933058453
bg_6_FLNT,32,0.9999721334248202
bg_7_FLNT,32,1.0
bg_2_FLNT,33,0.7929413780531761
bg_3_FLNT,33,0.983545919571335
bg_4_FLNT,33,0.9989981808159835
bg_5_FLNT,33,0.999882786781484
bg_6_FLNT,33,0.9999713833251568
bg_7_FLNT,33,1.0
bg_2_FLNT,34,0.7802181293822195
bg_3_FLNT,34,0.982871765489125
bg_4_FLNT,34,0.9987582995480573
bg_5_FLNT,34,0.9998700080762779
bg_6_FLNT,34,0.9999896074875357
bg_7_FLNT,34,1.0
bg_2_FLNT,35,0.7729545192234497
bg_3_FLNT,35,0.9809801922098373
bg_4_FLNT,35,0.9988013116208053
bg_5_FLNT,35,0.9997986939467757
bg_6_FLNT,35,0.9999716611374198
bg_7_FLNT,35,1.0
bg_2_FLNT,36,0.7563996092557566
bg_3_FLNT,36,0.9797470436877902
bg_4_FLNT,36,0.9985748773292131
bg_5_FLNT,36,0.9998480157895061
bg_6_FLNT,36,0.9999921665633812
bg_7_FLNT,36,1.0
bg_2_FLNT,37,0.770794794851738
bg_3_FLNT,37,0.9813847546986014
bg_4_FLNT,37,0.9983038457949607
bg_5_FLNT,37,0.9997231991927896
bg_6_FLNT,37,0.9999770106630025
bg_7_FLNT,37,1.0
bg_2_FLNT,38,0.7841315189111446
bg_3_FLNT,38,0.9804468645205774
bg_4_FLNT,38,0.9984941291599074
bg_5_FLNT,38,0.9998402266747279
bg_6_FLNT,38,0.999973480064541
bg_7_FLNT,38,1.0
bg_2_FLNT,39,0.7919651746966831
bg_3_FLNT,39,0.9795333628088462
bg_4_FLNT,39,0.9979621081017023
bg_5_FLNT,39,0.9996944529387
bg_6_FLNT,39,0.9999642283992093
bg_7_FLNT,39,1.0
bg_2_FLNT,40,0.7732009714940282
bg_3_FLNT,40,0.9797785849933053
bg_4_FLNT,40,0.9984022427013056
bg_5_FLNT,40,0.9997689619217536
bg_6_FLNT,40,0.9999737319741724
bg_7_FLNT,40,1.0
bg_2_FLNT,41,0.7915998361012503
bg_3_FLNT,41,0.9806388620978943
bg_4_FLNT,41,0.9986928232691354
bg_5_FLNT,41,0.9998456995260014
bg_6_FLNT,41,0.9999701567092265
bg_7_FLNT,41,1.0
bg_2_FLNT,42,0.7884789275929186
bg_3_FLNT,42,0.9811904442960029
bg_4_FLNT,42,0.9986617153443688
bg_5_FLNT,42,0.9998699336150141
bg_6_FLNT,42,0.9999842121093113
bg_7_FLNT,42,1.0
bg_2_FLNT,43,0.7804384288655805
bg_3_FLNT,43,0.9834632737713304
bg_4_FLNT,43,0.9987914978278908
bg_5_FLNT,43,0.9998812731675323
bg_6_FLNT,43,0.999985256404419
bg_7_FLNT,43,1.0
bg_2_FLNT,44,0.7951382946509661
bg_3_FLNT,44,0.9842554284572957
bg_4_FLNT,44,0.9987075586545706
bg_5_FLNT,44,0.9998864785967649
bg_6_FLNT,44,0.9999821355154423
bg_7_FLNT,44,1.0
bg_2_FLNT,45,0.7929950333070539
bg_3_FLNT,45,0.9851075025695933
bg_4_FLNT,45,0.9988929823846934
bg_5_FLNT,45,0.9998737157000769
bg_6_FLNT,45,0.9999913173074778
bg_7_FLNT,45,1.0
bg_2_FLNT,46,0.7716237069937678
bg_3_FLNT,46,0.9795638801002676
bg_4_FLNT,46,0.9983328111289507
bg_5_FLNT,46,0.9997910292680506
bg_6_FLNT,46,0.999956458296885
bg_7_FLNT,46,1.0
bg_2_FLNT,47,0.7701494700182474
bg_3_FLNT,47,0.9824259159668369
bg_4_FLNT,47,0.9986135653515442
bg_5_FLNT,47,0.9998332381343845
bg_6_FLNT,47,0.9999825708413573
bg_7_FLNT,47,1.0
bg_2_FLNT,48,0.7770204049779454
bg_3_FLNT,48,0.9853824109097035
bg_4_FLNT,48,0.9990037547328904
bg_5_FLNT,48,0.9998759198779071
bg_6_FLNT,48,0.9999886593415516
bg_7_FLNT,48,1.0
bg_2_FLNT,49,0.7727142659084765
bg_3_FLNT,49,0.9847659468406798
bg_4_FLNT,49,0.9990527997666566
bg_5_FLNT,49,0.9998733678559893
bg_6_FLNT,49,0.9999878558763972
bg_7_FLNT,49,1.0
bg_2_FLNT,50,0.7806067011040896
bg_3_FLNT,50,0.9834336509889949
bg_4_FLNT,50,0.9989310609471377
bg_5_FLNT,50,0.9998775718624366
bg_6_FLNT,50,0.9999916223944566
bg_7_FLNT,50,1.0
bg_2_FLNT,51,0.7944411701841163
bg_3_FLNT,51,0.9841963294342478
bg_4_FLNT,51,0.9990152826330914
bg_5_FLNT,51,0.9998398949410445
bg_6_FLNT,51,0.9999821327850528
bg_7_FLNT,51,1.0
bg_2_FLNT,52,0.786718715198659
bg_3_FLNT,52,0.9831045846299082
bg_4_FLNT,52,0.9987942800442061
bg_5_FLNT,52,0.9998815800153433
bg_6_FLNT,52,0.999978602124023
bg_7_FLNT,52,1.0
bg_2_FLNT,53,0.7922811490423074
bg_3_FLNT,53,0.9813932439997214
bg_4_FLNT,53,0.9985273899563153
bg_5_FLNT,53,0.999847891267533
bg_6_FLNT,53,0.9999891554301166
bg_7_FLNT,53,1.0
bg_2_FLNT,54,0.7896028867026494
bg_3_FLNT,54,0.9841746408943126
bg_4_FLNT,54,0.998582379221044
bg_5_FLNT,54,0.9997941066862879
